id,citizen_id,broker_id,application_type,status,submission_date,documents,is_fraud,owner_name,owner_so,owner_address,ownership,chassis_number,engine_number,cubic_capacity,maker_name,model_name,date_of_registration,registration_valid_upto,tax_valid_upto,fitness_status,vehicle_class,vehicle_description,fuel_type,emission_norm,seat_capacity,vehicle_color,insurance_details,insurance_valid_upto,pucc_no,pucc_valid_upto,registering_authority,registration_number
4913,85,65,Renewal,Pending,2025-09-06,"aadhaar,pan,etc",False,Ayushman Vohra,Vritti Puri,"206
Solanki Path, Kollam-178169",Single,79383900732595129,4676069773,1298 CC,Tata Motors,City,2025-06-28,2021-06-12,2023-12-01,Expired,LMV,Bus,Diesel,BS6,5,Black,"Raja, Kade and Murthy",2025-02-07,4490699980,2024-02-21,Bhilwara,TN83CH7812
4914,436,3,Renewal,Pending,2025-01-08,"aadhaar,pan,etc",False,Sarthak Gill,Nachiket Naik,"68/691, Sehgal, Vellore-527009",Single,51361043709165821,8703395907,816 CC,Ford,Innova,2025-02-26,2021-04-12,2021-10-31,Valid,HMV,Car,Petrol,BS6,3,Grey,"Sandal, Chander and Dalal",2025-07-28,2953011650,2022-07-06,Agra,TN82CH7285
4915,340,94,Renewal,Approved,2025-01-23,"aadhaar,pan,etc",False,Chakradev Goswami,Timothy Mittal,"23/93, Tata Path
Nashik-518633",Partner,26098021450027610,7667582436,1744 CC,Ford,i10,2024-09-13,2023-02-13,2022-03-21,Valid,MCV,Truck,Petrol,BS4,4,Silver,"Vohra, Bhardwaj and Pall",2021-09-19,6761648600,2022-08-14,Madhyamgram,TN23CH6084
4916,705,56,Renewal,Approved,2025-05-04,"aadhaar,pan,etc",False,Nihal Hegde,Praneel Handa,"H.No. 58, Kar Chowk, Vijayawada-264236",Partner,79920624326277772,9047854768,983 CC,Ford,Figo,2025-02-26,2021-03-09,2021-12-05,Valid,HMV,Car,CNG,BS6,8,Grey,Banerjee Ltd,2022-03-25,170636971,2023-08-07,Bareilly,TN18CH9852
4917,884,26,New Registration,Pending,2025-07-08,"aadhaar,pan,etc",True,Ojasvi Tella,Gaurav Das,"H.No. 28, Bhargava Nagar, Pimpri-Chinchwad 669573",Single,91644099042897487,7354551450,1295 CC,Honda,Figo,2023-05-06,2024-12-22,2023-05-31,Expired,MCV,Bus,Electric,BS4,6,Silver,"Jani, Chahal and Tandon",2022-01-25,5895487887,2025-07-03,Aurangabad,TN40CH5423
4918,674,32,New Registration,Pending,2025-08-08,"aadhaar,pan,etc",False,Triya Bhatt,Arjun Lad,"68/62
Badal Marg, Ahmednagar-159024",Partner,98730113409458007,1869340865,1903 CC,Hyundai,Innova,2022-09-27,2022-11-22,2020-04-24,Valid,HMV,Motorcycle,CNG,BS4,8,Grey,"Dube, Joshi and Walla",2023-07-24,3772277298,2022-03-30,Nandyal,TN25CH4827
4919,325,12,Renewal,Rejected,2025-08-29,"aadhaar,pan,etc",False,Damyanti Maharaj,Reva Sood,"H.No. 74, Lal
Raebareli-336306",Single,33513576053540594,3939734382,1486 CC,Ford,Polo,2023-08-04,2020-03-17,2025-05-21,Expired,HCV,Truck,Petrol,BS4,7,Red,Grewal-Mangat,2022-06-16,7419361876,2023-09-28,Bilaspur,TN91CH9980
4920,240,79,Transfer,Approved,2025-08-07,"aadhaar,pan,etc",False,Ayush Mukherjee,Varsha Mitra,"48/44, Chana Street
Panihati 194809",Single,49575328216571394,6674644146,1044 CC,Volkswagen,Nexon,2023-08-28,2023-02-01,2023-08-12,Valid,MCV,Motorcycle,CNG,BS4,7,Black,Gara PLC,2020-08-02,5331058307,2021-08-12,Bijapur,TN11CH8105
4921,956,78,New Registration,Approved,2025-09-11,"aadhaar,pan,etc",False,Oliver Reddy,Reva Savant,"833, Tata Chowk, Begusarai 614536",Single,35739526005642682,6399616888,1856 CC,Honda,Figo,2023-05-19,2023-04-02,2020-02-08,Expired,LMV,Bus,Diesel,BS4,9,White,"Ramesh, Dasgupta and Acharya",2025-07-07,4150342571,2020-01-05,Bilaspur,TN14CH5449
4922,384,71,Transfer,Rejected,2025-05-16,"aadhaar,pan,etc",False,Amrita Loyal,Bakhshi Rajan,"79/23, Kota Path
Mangalore-876228",Partner,35229906382060387,3122889215,1605 CC,Ford,Figo,2022-09-02,2023-10-31,2021-01-25,Expired,LMV,Car,CNG,BS6,8,White,Parmar Inc,2021-01-07,4123965043,2021-05-04,Berhampore,TN48CH2789
4923,454,52,New Registration,Rejected,2025-06-15,"aadhaar,pan,etc",False,Wridesh Arora,Saumya Sheth,"60/80
Babu Zila
Raurkela Industrial Township-814557",Single,97033055760255078,6177939869,833 CC,Volkswagen,Innova,2020-12-17,2021-08-02,2024-12-16,Expired,HCV,Bus,CNG,BS4,7,Grey,"Tripathi, Mand and Kamdar",2023-09-27,3840297782,2025-01-23,Mango,TN87CH4417
4924,935,87,New Registration,Rejected,2025-03-28,"aadhaar,pan,etc",False,Varsha Sethi,Rajata Sibal,"508, Wadhwa Ganj, Bahraich-532258",Partner,67711779665333576,6494154344,1481 CC,Hyundai,i10,2020-09-01,2020-09-21,2025-09-10,Valid,HCV,Motorcycle,Diesel,BS6,4,Black,"Rau, Chatterjee and Kala",2021-09-06,8819169060,2022-04-07,Raurkela Industrial Township,TN80CH7715
4925,728,72,New Registration,Rejected,2025-06-21,"aadhaar,pan,etc",False,Amol Nanda,Hemani Radhakrishnan,"39/798, Dayal Circle, Karnal-670511",Single,18608550566260090,3712380764,1228 CC,Ford,Nexon,2025-09-01,2024-01-24,2021-05-24,Expired,LMV,Car,CNG,BS4,2,White,Doshi-Varty,2021-10-04,596651981,2020-12-22,Madurai,TN37CH1091
4926,464,89,Renewal,Approved,2025-04-24,"aadhaar,pan,etc",False,Hema Dutta,Chatura Munshi,"H.No. 413, Saha
Hosur-632575",Partner,11619853431770210,7393241102,1636 CC,Maruti Suzuki,Nexon,2022-05-02,2020-09-11,2020-10-28,Valid,MCV,Truck,CNG,BS6,8,Silver,"Pillai, Dalal and Sastry",2022-09-18,3201498975,2024-11-25,Asansol,TN44CH6282
4927,352,9,New Registration,Pending,2025-07-10,"aadhaar,pan,etc",False,Akshay Choudhury,Patrick Babu,"H.No. 63
Seth Path, Dehri 094780",Single,29976975409187946,530966160,1614 CC,Volkswagen,Polo,2025-06-10,2023-12-21,2022-12-09,Expired,HCV,Bus,CNG,BS6,6,Black,"Bandi, Setty and Baria",2023-11-22,8228020945,2022-12-05,Avadi,TN79CH5087
4928,68,38,New Registration,Pending,2025-02-14,"aadhaar,pan,etc",False,Robert Madan,Mekhala Sharaf,"095
Sule Circle
Amaravati-906338",Partner,10657625431593063,7161026864,1554 CC,Honda,Polo,2022-02-09,2023-01-03,2020-01-16,Expired,HCV,Car,Electric,BS6,8,White,"Contractor, Sama and Sawhney",2021-11-22,6511557965,2020-03-05,Rajahmundry,TN20CH9141
4929,629,5,Transfer,Rejected,2025-03-07,"aadhaar,pan,etc",False,Warjas Chokshi,Rushil Vaidya,"85/704, Chand Chowk
Bhopal 114089",Single,48934430059616987,8057426579,1238 CC,Toyota,Innova,2022-02-04,2020-12-03,2025-08-25,Valid,HCV,Car,Diesel,BS4,4,White,Arya Ltd,2021-11-21,2917913716,2025-02-19,Purnia,TN60CH7110
4930,945,10,New Registration,Rejected,2025-04-04,"aadhaar,pan,etc",False,Gaurangi Desai,Vrinda Keer,"17
Saxena Street
Ballia 735968",Single,63483521732366179,1039339566,1391 CC,Toyota,Figo,2020-11-28,2023-08-02,2021-02-04,Expired,LMV,Motorcycle,Diesel,BS4,2,Black,"Narayanan, Singhal and Sachdev",2020-10-31,4890540800,2022-05-14,Chittoor,TN60CH1681
4931,17,11,Transfer,Rejected,2025-06-29,"aadhaar,pan,etc",True,Kavya Boase,Qasim Loke,"H.No. 009, Bali Nagar
Sasaram-478031",Partner,2454695369670171,4021582122,949 CC,Tata Motors,Innova,2023-06-25,2022-04-05,2024-10-30,Expired,HCV,Car,Diesel,BS4,9,Silver,Kothari Inc,2024-01-27,5855341402,2025-06-22,Gopalpur,TN51CH4754
4932,915,36,Transfer,Approved,2025-02-24,"aadhaar,pan,etc",False,Jatin Narang,Nitara Sawhney,"099
Mani Circle, Pune 367254",Single,66972363774208418,5325607852,1649 CC,Volkswagen,i10,2020-09-04,2021-04-14,2022-05-04,Expired,HCV,Car,Petrol,BS6,3,Blue,Krishnan-Raju,2025-09-06,6302488617,2023-12-01,Nashik,TN54CH5634
4933,133,97,New Registration,Pending,2025-08-20,"aadhaar,pan,etc",False,Isaac Chatterjee,Wishi Keer,"H.No. 343
Narayanan Zila, Amravati-957847",Single,67693143964207268,1006142380,1008 CC,Tata Motors,Swift,2024-09-22,2023-10-14,2022-09-03,Valid,LMV,Car,Diesel,BS4,9,Grey,Bala Group,2021-07-26,336132386,2021-03-13,Katihar,TN78CH7771
4934,117,1,New Registration,Approved,2025-04-06,"aadhaar,pan,etc",False,Baljiwan Sabharwal,Chakrika Arya,"90
Ben Ganj, Nagaon-123402",Single,97309524813403685,1108422390,1874 CC,Tata Motors,Innova,2024-08-28,2020-10-30,2024-02-21,Expired,MCV,Motorcycle,CNG,BS6,6,Silver,"Tripathi, Parsa and Sampath",2025-07-24,5697937026,2023-05-21,Arrah,TN79CH8462
4935,282,50,Transfer,Approved,2025-06-11,"aadhaar,pan,etc",False,Sanaya Keer,Ria Keer,"30/083
Reddy Chowk
Ghaziabad 888553",Single,51676296993400151,6668457528,1579 CC,Toyota,Nexon,2023-07-31,2025-06-18,2020-05-27,Valid,HCV,Car,CNG,BS6,7,Silver,Joshi-Bajaj,2020-08-19,8936923053,2021-07-15,Hyderabad,TN90CH1299
4936,721,93,Renewal,Approved,2025-03-30,"aadhaar,pan,etc",False,Triveni Bora,Nandini Basak,"17, Sane Chowk, Bhind 599189",Single,94473558468638221,5887303688,1182 CC,Volkswagen,Polo,2021-01-14,2021-11-07,2020-05-23,Valid,LMV,Motorcycle,Electric,BS6,2,Grey,Solanki Inc,2025-05-08,6715576059,2020-12-18,Secunderabad,TN46CH1000
4937,349,51,Transfer,Approved,2025-05-17,"aadhaar,pan,etc",True,Jonathan Sarna,Darika Savant,"313, Ramaswamy Road, Anand-126466",Single,35395216170173033,9143800925,1331 CC,Toyota,Nexon,2021-03-23,2020-07-24,2021-02-12,Expired,HMV,Motorcycle,Diesel,BS6,7,Black,Sant-Sastry,2024-03-07,3578708889,2024-09-05,Ranchi,TN95CH3491
4938,224,49,Renewal,Rejected,2025-03-07,"aadhaar,pan,etc",False,Kavya Bhattacharyya,Chaman Borde,"72/449, Bhatia Circle
Bhiwani 185176",Single,34992173013342310,4943380195,847 CC,Ford,Polo,2022-12-29,2023-05-31,2021-11-04,Valid,HMV,Car,CNG,BS4,3,Blue,Mody-Mitter,2023-08-26,4243272337,2020-08-09,Ahmedabad,TN11CH5789
4939,127,71,Renewal,Pending,2025-01-10,"aadhaar,pan,etc",False,Nimrat Banik,Aahana Walla,"808, Saraf Ganj, Gulbarga-280182",Partner,3189233222349998,9003918693,1061 CC,Hyundai,Swift,2024-01-07,2023-10-19,2020-02-28,Expired,HCV,Bus,Petrol,BS6,9,Blue,Ramaswamy-Sandal,2023-07-03,3465422635,2021-06-10,Guwahati,TN45CH3322
4940,16,18,New Registration,Pending,2025-03-28,"aadhaar,pan,etc",False,Janya Chaudhry,Udant Badal,"08/773
Joshi
Kanpur-509380",Partner,80509762230386959,3561852281,1004 CC,Honda,Swift,2023-04-05,2021-09-13,2023-01-17,Valid,MCV,Truck,Petrol,BS6,7,Grey,"Mitra, Seth and Sawhney",2024-02-25,2471421243,2025-02-03,Ramgarh,TN23CH7386
4941,377,78,Transfer,Approved,2025-06-18,"aadhaar,pan,etc",False,Wishi Nadig,Ikshita Kakar,"H.No. 26, Srivastava Nagar, Karimnagar-410098",Partner,20717454710042305,1852631407,1891 CC,Toyota,Polo,2021-10-13,2020-07-24,2023-04-16,Expired,LMV,Truck,Petrol,BS6,8,Blue,"Gupta, Butala and Jani",2022-05-08,5009849814,2021-06-25,Shahjahanpur,TN92CH2203
4942,610,44,New Registration,Approved,2025-01-31,"aadhaar,pan,etc",False,Bakhshi Shan,Ayaan Bhargava,"04/120, Venkatesh Street
Ballia 292214",Partner,73787874683807831,5135055072,934 CC,Hyundai,Innova,2023-02-03,2022-09-11,2023-01-21,Expired,LMV,Truck,Electric,BS4,9,Red,"Wadhwa, Roy and Ranganathan",2024-12-23,4465595369,2022-04-07,Meerut,TN57CH6034
4943,553,7,Renewal,Rejected,2025-08-08,"aadhaar,pan,etc",False,Vedika Kant,Lucky Sibal,"H.No. 128, Devan Circle, Dehri-331298",Single,50428913740331840,3926525693,1362 CC,Volkswagen,City,2023-08-17,2024-04-29,2023-11-21,Valid,HCV,Motorcycle,Diesel,BS4,5,Silver,"Sekhon, Kaul and Rastogi",2021-04-06,7091575074,2022-08-23,Mau,TN29CH2226
4944,644,71,Transfer,Rejected,2025-02-05,"aadhaar,pan,etc",False,Vaishnavi Bhargava,Advik Borra,"390
Basu Marg
Chapra-363684",Single,11302303148362487,2227106854,1516 CC,Ford,Swift,2025-06-13,2025-02-23,2022-12-14,Expired,HCV,Truck,CNG,BS4,7,Silver,"Mittal, Arya and Shenoy",2025-09-16,5177734277,2020-02-29,Shimoga,TN22CH4664
4945,562,5,Transfer,Rejected,2025-06-30,"aadhaar,pan,etc",False,Hemani Kuruvilla,Rachita Pingle,"389
Oak Marg, Bhopal 920297",Single,96051606827378211,5646229161,1214 CC,Hyundai,City,2022-08-15,2023-03-11,2023-06-13,Expired,HMV,Motorcycle,Diesel,BS6,7,Grey,Sundaram Group,2021-05-02,61664135,2022-08-22,Bhilai,TN46CH6879
4946,639,72,Renewal,Pending,2025-07-23,"aadhaar,pan,etc",False,Edhitha Mital,Bina Dhar,"H.No. 32, Narayan Circle
Morena-219838",Partner,94898958746289619,6830552470,1015 CC,Tata Motors,Figo,2022-10-19,2024-11-28,2021-11-14,Valid,MCV,Bus,Electric,BS6,8,White,"Nagi, Nath and Buch",2025-05-18,7791264643,2020-02-01,Kumbakonam,TN33CH2091
4947,139,84,Renewal,Pending,2025-09-12,"aadhaar,pan,etc",True,Qasim Dugar,Indrajit Prabhu,"28/873
Handa Ganj
Rajahmundry 044981",Partner,46163954548135969,8907991458,920 CC,Toyota,Swift,2022-05-14,2022-04-01,2021-01-21,Valid,HCV,Car,Electric,BS4,4,Grey,Sampath-Sahota,2020-06-06,3809171304,2024-10-10,Chinsurah,TN97CH8139
4948,862,81,Transfer,Approved,2025-01-22,"aadhaar,pan,etc",False,Saanvi Khurana,Wakeeta Lad,"96/41
Buch, Asansol-339363",Partner,32141321407657907,1013926535,1781 CC,Tata Motors,Nexon,2023-07-21,2023-02-08,2020-04-12,Expired,HCV,Bus,Electric,BS4,3,Blue,Korpal-Thaman,2020-08-28,3718161079,2021-01-10,Solapur,TN47CH9537
4949,53,34,New Registration,Approved,2025-06-11,"aadhaar,pan,etc",False,Rachit Kashyap,Yutika Narula,"H.No. 402, Dewan Chowk, Jamshedpur-984260",Partner,1435358039176771,7201872727,1822 CC,Honda,Figo,2021-02-23,2023-06-08,2023-06-26,Expired,HMV,Motorcycle,Electric,BS6,5,Grey,Shukla PLC,2024-06-15,5318047579,2021-02-08,Guntakal,TN33CH8382
4950,821,76,New Registration,Approved,2025-09-18,"aadhaar,pan,etc",False,Jhalak Barad,Aarna Viswanathan,"H.No. 65, Dua Zila
Mira-Bhayandar-047072",Single,38628713564709830,4837318538,1380 CC,Hyundai,City,2023-08-19,2025-07-17,2025-02-06,Expired,HMV,Motorcycle,Diesel,BS6,8,Grey,"Aurora, Shankar and Khanna",2025-04-12,8163116978,2021-04-25,Kadapa,TN46CH1994
4951,39,40,Renewal,Pending,2025-04-09,"aadhaar,pan,etc",True,Manan Prabhu,Manya Chahal,"536
Nayar Nagar
Bathinda-045575",Single,82514967442293174,5581413031,1770 CC,Ford,City,2023-08-02,2021-12-04,2020-08-26,Expired,HMV,Car,Petrol,BS4,2,Grey,"Srinivasan, Taneja and Grewal",2020-04-10,236370688,2023-06-19,Panihati,TN99CH1104
4952,280,12,New Registration,Rejected,2025-06-10,"aadhaar,pan,etc",False,Amara Srinivas,Brinda Gupta,"47
Saini Nagar
Tinsukia-782597",Partner,69603441473243382,3293887106,1125 CC,Maruti Suzuki,Innova,2024-09-10,2024-06-04,2020-04-18,Valid,HMV,Truck,Electric,BS6,6,Black,"Bansal, Kaul and Sahni",2022-06-22,6429448773,2023-04-25,Kozhikode,TN80CH8211
4953,279,64,Renewal,Approved,2025-02-20,"aadhaar,pan,etc",False,Neel Parekh,Damyanti Gandhi,"H.No. 34, Krish Ganj
Naihati-194901",Partner,67160467986794359,6092723148,1760 CC,Hyundai,Figo,2025-09-21,2022-06-25,2021-04-07,Valid,LMV,Bus,Petrol,BS6,7,Grey,Kapur Group,2021-10-18,2294431871,2023-10-28,Varanasi,TN68CH5784
4954,737,94,Transfer,Rejected,2025-06-28,"aadhaar,pan,etc",False,Jalsa Nori,Ladli Dhar,"H.No. 484
Karpe Road, Mysore-497222",Partner,24261238226745598,889764499,1982 CC,Hyundai,i10,2022-10-23,2022-12-21,2022-09-19,Expired,LMV,Truck,Electric,BS4,7,Red,Balasubramanian and Sons,2021-11-16,589402879,2025-03-31,Chittoor,TN78CH2632
4955,784,39,Transfer,Rejected,2025-08-22,"aadhaar,pan,etc",False,Kamala Prakash,Ekansh Chana,"26/361, Subramanian Path, Motihari-425750",Single,89017928257272465,8779269649,878 CC,Honda,City,2025-02-12,2022-12-23,2022-04-14,Valid,LMV,Bus,Diesel,BS4,5,Silver,Pandey-Morar,2021-06-19,9313825886,2021-10-08,Srikakulam,TN33CH3639
4956,218,11,New Registration,Rejected,2025-06-18,"aadhaar,pan,etc",False,Nikita Goda,Theodore De,"79
Bawa Chowk
Cuttack 028360",Single,32414938024934543,700666768,1914 CC,Tata Motors,Swift,2020-01-12,2021-03-23,2020-06-07,Expired,HMV,Bus,CNG,BS6,6,Black,"Shankar, Wali and Om",2023-01-06,1367915329,2020-01-13,Morbi,TN85CH6292
4957,349,91,Renewal,Approved,2025-01-01,"aadhaar,pan,etc",False,Pavani Reddy,Eiravati Kalita,"22/58
Pillai
Narasaraopet-080073",Single,70104192478840255,6729982381,1377 CC,Toyota,Innova,2024-07-25,2021-11-10,2020-07-06,Expired,HMV,Car,Electric,BS6,6,Silver,Dubey Inc,2023-11-23,2326915506,2022-10-26,Asansol,TN66CH9109
4958,999,32,Transfer,Rejected,2025-08-08,"aadhaar,pan,etc",False,Ansh Batra,Sara Ranganathan,"353, Prakash Marg, Jalandhar 170734",Partner,63194559029561137,3869093886,1038 CC,Tata Motors,Innova,2025-04-21,2023-07-01,2021-11-02,Expired,HMV,Car,CNG,BS6,2,Red,Varkey-Hans,2023-01-21,3974305916,2024-02-13,Karaikudi,TN80CH1340
4959,13,45,Transfer,Pending,2025-04-13,"aadhaar,pan,etc",False,George Krish,Arya Rana,"57/96
Raj Street, Bettiah-187983",Partner,25382881035010730,2222238147,1606 CC,Ford,Nexon,2023-11-09,2022-12-21,2022-10-25,Valid,LMV,Truck,CNG,BS4,8,Grey,Patla PLC,2020-05-08,3608038730,2023-05-15,Ujjain,TN71CH2650
4960,104,74,New Registration,Approved,2025-07-23,"aadhaar,pan,etc",True,Tanvi Ben,Hemang Natt,"H.No. 61
Vora Circle, Rajpur Sonarpur-319324",Partner,16602480031678882,1212861306,1898 CC,Tata Motors,Nexon,2025-01-10,2020-09-17,2024-09-08,Expired,LMV,Truck,Electric,BS6,8,Red,Chander-Behl,2021-01-08,5236559084,2022-09-21,Rampur,TN92CH3161
4961,760,78,Renewal,Pending,2025-03-08,"aadhaar,pan,etc",False,Jagat Vora,Adya Oak,"90/870
Wadhwa Chowk, Tezpur 877017",Partner,55708267887268632,5952809465,1526 CC,Honda,Nexon,2022-05-23,2022-12-19,2021-09-22,Expired,LMV,Bus,Diesel,BS4,2,Blue,Chaudry LLC,2022-05-20,7463300480,2025-02-04,Amroha,TN49CH4618
4962,886,26,Transfer,Approved,2025-01-19,"aadhaar,pan,etc",False,Warjas Kohli,Dayita Chatterjee,"98/01
Kota Circle
Mahbubnagar 612319",Partner,91752587684511416,2869469755,1393 CC,Honda,Polo,2022-12-01,2024-06-21,2022-07-05,Expired,HCV,Bus,Diesel,BS4,5,Silver,Munshi Inc,2023-10-19,7497952019,2022-06-30,Pudukkottai,TN93CH3565
4963,951,2,New Registration,Rejected,2025-04-06,"aadhaar,pan,etc",False,Yauvani Sibal,Ikshita Agrawal,"745
Munshi Path, Sasaram-891176",Single,74099877903672031,2149619024,1358 CC,Volkswagen,Figo,2022-07-18,2022-02-21,2021-10-15,Valid,MCV,Car,Petrol,BS6,7,Black,Bhatia PLC,2023-01-10,3878292730,2023-02-18,Imphal,TN41CH7936
4964,106,63,New Registration,Pending,2025-05-11,"aadhaar,pan,etc",False,Yochana Dani,Inaya Yadav,"331, Subramanian Circle, Karawal Nagar-521228",Partner,57719733929707909,5937318991,1197 CC,Maruti Suzuki,i10,2025-01-27,2022-03-16,2025-02-27,Valid,MCV,Truck,Diesel,BS4,7,Silver,Pau-Ratti,2021-02-12,9896637796,2024-08-19,Barasat,TN55CH3035
4965,318,93,Renewal,Rejected,2025-07-17,"aadhaar,pan,etc",False,Abha Jani,Ira Chhabra,"57/73, Chhabra Street, Jalgaon-203087",Single,67024581028079324,4526048683,1093 CC,Toyota,Innova,2022-05-31,2025-02-01,2023-03-30,Valid,HCV,Truck,CNG,BS4,5,Black,Modi and Sons,2025-09-06,4964368411,2021-03-21,Gaya,TN14CH3130
4966,541,87,Renewal,Rejected,2025-08-16,"aadhaar,pan,etc",False,Ekansh Magar,Hredhaan Palla,"75, Bhattacharyya Road, Vellore 559055",Single,30996999386632479,1683169818,1544 CC,Ford,i10,2020-06-08,2022-08-20,2020-01-30,Valid,HMV,Car,CNG,BS6,2,Black,Bhakta Inc,2024-06-19,991111168,2022-06-14,Ajmer,TN33CH5930
4967,619,32,New Registration,Pending,2025-06-09,"aadhaar,pan,etc",True,Shivani Bhakta,Lila Salvi,"H.No. 924, Handa, Moradabad 453578",Single,7662409958162438,3875235600,921 CC,Honda,Nexon,2020-01-01,2022-06-24,2021-03-11,Valid,HCV,Car,Diesel,BS4,6,Silver,"Nayak, Atwal and Sampath",2021-10-08,7437945145,2024-02-24,Mango,TN55CH9724
4968,605,66,Renewal,Pending,2025-07-16,"aadhaar,pan,etc",False,Aashi Mander,Hemangini Kala,"18/935
Minhas Circle
Moradabad 003538",Single,66803999113102750,4284177138,1450 CC,Honda,Swift,2024-09-14,2022-11-21,2022-07-09,Expired,MCV,Truck,Diesel,BS4,5,Blue,Datta LLC,2022-09-04,3801737234,2020-07-17,Chapra,TN29CH2795
4969,900,40,Transfer,Pending,2025-08-16,"aadhaar,pan,etc",True,Libni Deo,Isaiah Loyal,"H.No. 53
Batra Circle
Gorakhpur 933590",Single,57993968162502142,1283628699,1855 CC,Honda,Figo,2023-03-28,2024-01-28,2022-09-21,Expired,HCV,Motorcycle,CNG,BS6,9,Grey,Samra Ltd,2021-02-10,4905084809,2025-01-17,Raurkela Industrial Township,TN75CH1421
4970,105,72,Renewal,Pending,2025-01-28,"aadhaar,pan,etc",False,Lohit Narain,Kamya Atwal,"H.No. 01
Batta, Guntur 892235",Partner,7107821387961426,7425598140,1664 CC,Hyundai,Figo,2020-12-14,2020-02-04,2023-10-12,Expired,HCV,Bus,CNG,BS4,8,Blue,"Mangal, Thakur and Borah",2020-05-07,5880916797,2025-06-20,Bidar,TN22CH4726
4971,840,72,New Registration,Pending,2025-06-24,"aadhaar,pan,etc",False,Hitesh Oak,Balendra Soman,"026, Natt Street
Hajipur-478119",Partner,9736912469914792,6216883100,953 CC,Toyota,Polo,2025-09-10,2023-09-23,2022-07-01,Valid,HCV,Motorcycle,Electric,BS6,3,Red,Tata-Ratta,2025-07-28,8166047252,2021-10-18,Tirunelveli,TN29CH2971
4972,472,1,Renewal,Rejected,2025-07-01,"aadhaar,pan,etc",False,Azad Kala,Naksh Suresh,"H.No. 49, Hegde Circle
Munger 338824",Single,86219087661913243,8216033658,1287 CC,Ford,Swift,2023-09-13,2025-07-23,2025-09-08,Valid,MCV,Truck,Electric,BS6,5,Silver,Sengupta-Vyas,2023-03-24,9933329579,2021-02-22,Thiruvananthapuram,TN46CH8455
4973,843,91,New Registration,Approved,2025-03-18,"aadhaar,pan,etc",False,Anita Iyengar,Madhavi Upadhyay,"H.No. 354
Contractor Zila
Bangalore-510128",Partner,21876971910405524,6139482308,970 CC,Honda,Nexon,2021-11-18,2023-05-20,2024-08-01,Expired,HMV,Bus,Diesel,BS4,4,Silver,Krishnamurthy Inc,2022-12-08,4322402418,2020-01-02,Pallavaram,TN13CH9085
4974,870,27,Renewal,Approved,2025-03-16,"aadhaar,pan,etc",False,Reva Nagarajan,Ridhi Savant,"H.No. 731
Koshy Zila, Silchar-426706",Partner,21747828131378660,1024728522,1424 CC,Honda,Polo,2024-01-18,2025-01-25,2023-07-21,Valid,LMV,Bus,Electric,BS4,2,Silver,"Agarwal, Lanka and Sarraf",2021-03-16,3776452495,2021-02-20,Bareilly,TN55CH8106
4975,765,2,Transfer,Approved,2025-06-06,"aadhaar,pan,etc",False,Ekta Lalla,Rushil Kumer,"63/74
Bhatti Marg
Kozhikode-137047",Partner,26780815759423020,3633070366,997 CC,Toyota,Swift,2024-08-05,2025-09-21,2020-05-01,Valid,HMV,Car,CNG,BS6,4,White,Merchant Inc,2025-07-24,4699877158,2022-07-28,Mahbubnagar,TN80CH5420
4976,573,75,New Registration,Pending,2025-06-09,"aadhaar,pan,etc",False,Anita Nazareth,Advika Rajagopalan,"60/496
Sagar Marg, Gandhidham-736995",Single,67475170168415103,9625770469,1057 CC,Honda,Innova,2024-01-13,2023-10-17,2023-04-27,Expired,MCV,Bus,Diesel,BS4,4,Black,"Mand, Nagi and Jhaveri",2022-12-20,9107712322,2023-01-05,Bokaro,TN44CH7620
4977,831,46,New Registration,Approved,2025-04-12,"aadhaar,pan,etc",False,Max Chanda,Divya Agate,"035, Chhabra Chowk, Singrauli-964173",Single,78332250883541673,3574036393,1584 CC,Honda,City,2024-09-30,2022-09-09,2021-06-19,Valid,MCV,Truck,Diesel,BS6,6,Red,Chanda and Sons,2020-08-24,2110916494,2024-01-17,Tirupati,TN14CH3967
4978,409,16,New Registration,Pending,2025-05-09,"aadhaar,pan,etc",False,Ishanvi Sani,Omkaar Mutti,"H.No. 430
Babu Circle
Jamalpur-729010",Single,21014703738646681,6051231868,1167 CC,Volkswagen,Nexon,2021-01-03,2025-02-16,2022-06-16,Expired,LMV,Car,Petrol,BS6,4,Grey,Gala-Krishnamurthy,2021-08-15,2650465023,2022-09-05,Noida,TN89CH6966
4979,961,3,New Registration,Rejected,2025-06-26,"aadhaar,pan,etc",False,Upkaar Sampath,Tanmayi Sarma,"H.No. 01, Grewal Chowk, Adoni-627230",Partner,76675846842000261,3285136003,1862 CC,Tata Motors,City,2022-09-08,2023-02-27,2025-05-26,Valid,HMV,Motorcycle,Diesel,BS6,2,Silver,"Sastry, Brahmbhatt and Srinivasan",2024-02-21,7837937105,2022-12-20,Alappuzha,TN67CH1093
4980,566,31,New Registration,Approved,2025-06-25,"aadhaar,pan,etc",False,Riya Anne,Manan Ramesh,"31, Tak
Loni 042118",Single,86518842013266520,6284660672,1441 CC,Maruti Suzuki,Swift,2020-10-11,2024-10-25,2024-09-29,Valid,HCV,Bus,Petrol,BS4,6,White,"Brar, Kade and Joshi",2021-04-26,805632867,2025-09-30,Lucknow,TN46CH5974
